_id,Timestamp,Redemption Count,Sales Count
8623,2024-06-13T22:15:00,12,52
8624,2024-06-13T22:00:00,11,98
8625,2024-06-13T21:45:00,6,35
8626,2024-06-13T21:30:00,10,127
8627,2024-06-13T21:15:00,18,73
8628,2024-06-13T21:00:00,8,28
8629,2024-06-13T20:45:00,23,40
8630,2024-06-13T20:30:00,66,72
8631,2024-06-13T20:15:00,59,53
8632,2024-06-13T20:00:00,20,47
8633,2024-06-13T19:45:00,11,26
8634,2024-06-13T19:30:00,67,69
8635,2024-06-13T19:15:00,45,48
8636,2024-06-13T19:00:00,59,101
8637,2024-06-13T18:45:00,87,66
8638,2024-06-13T18:30:00,72,72
8639,2024-06-13T18:15:00,57,68
8640,2024-06-13T18:00:00,98,121
8641,2024-06-13T17:45:00,84,121
8642,2024-06-13T17:30:00,134,117
8643,2024-06-13T17:15:00,89,75
8644,2024-06-13T17:00:00,56,54
8645,2024-06-13T16:45:00,75,109
8646,2024-06-13T16:30:00,92,108
8647,2024-06-13T16:15:00,68,82
8648,2024-06-13T16:00:00,74,104
8649,2024-06-13T15:45:00,98,85
8650,2024-06-13T15:30:00,75,104
8651,2024-06-13T15:15:00,72,71
8652,2024-06-13T15:00:00,124,108
8653,2024-06-13T14:45:00,102,103
8654,2024-06-13T14:30:00,162,156
8655,2024-06-13T14:15:00,125,144
8656,2024-06-13T14:00:00,110,105
8657,2024-06-13T13:45:00,76,83
8658,2024-06-13T13:30:00,165,133
8659,2024-06-13T13:15:00,225,197
8660,2024-06-13T13:00:00,145,123
8661,2024-06-13T12:45:00,199,127
8662,2024-06-13T12:30:00,121,110
8663,2024-06-13T12:15:00,204,157
8664,2024-06-13T12:00:00,130,114
8665,2024-06-13T11:45:00,156,124
8666,2024-06-13T11:30:00,125,174
8667,2024-06-13T11:15:00,148,119
8668,2024-06-13T11:00:00,135,179
8669,2024-06-13T10:45:00,149,135
8670,2024-06-13T10:30:00,357,408
8671,2024-06-13T10:15:00,123,112
8672,2024-06-13T10:00:00,58,98
8673,2024-06-13T09:45:00,125,161
8674,2024-06-13T09:30:00,114,132
8675,2024-06-13T09:15:00,66,39
8676,2024-06-13T09:00:00,34,26
8677,2024-06-13T08:45:00,10,14
8678,2024-06-13T08:30:00,22,19
8679,2024-06-13T08:15:00,38,53
8680,2024-06-13T08:00:00,16,100
8681,2024-06-13T07:45:00,10,16
8682,2024-06-13T07:30:00,8,23
8683,2024-06-13T07:15:00,4,31
8684,2024-06-13T07:00:00,23,10
8685,2024-06-13T06:45:00,6,11
8686,2024-06-13T06:30:00,21,10
8687,2024-06-13T06:15:00,3,0
8688,2024-06-13T05:30:00,0,1
8689,2024-06-13T04:00:00,0,5
8690,2024-06-13T03:30:00,0,2
8691,2024-06-13T03:15:00,0,3
8692,2024-06-13T03:00:00,0,1
8693,2024-06-13T02:30:00,0,2
8694,2024-06-13T01:15:00,0,2
8695,2024-06-13T01:00:00,0,2
8696,2024-06-13T00:45:00,0,21
8697,2024-06-13T00:15:00,0,4
8698,2024-06-13T00:00:00,0,2
8699,2024-06-12T23:45:00,0,11
8700,2024-06-12T23:30:00,2,11
8701,2024-06-12T23:15:00,4,44
8702,2024-06-12T23:00:00,3,2
8703,2024-06-12T22:45:00,0,21
8704,2024-06-12T22:30:00,9,10
8705,2024-06-12T22:15:00,19,55
8706,2024-06-12T22:00:00,9,24
8707,2024-06-12T21:45:00,3,17
8708,2024-06-12T21:30:00,11,50
8709,2024-06-12T21:15:00,20,33
8710,2024-06-12T21:00:00,20,22
8711,2024-06-12T20:45:00,13,19
8712,2024-06-12T20:30:00,40,32
8713,2024-06-12T20:15:00,23,40
8714,2024-06-12T20:00:00,9,19
8715,2024-06-12T19:45:00,24,36
8716,2024-06-12T19:30:00,95,95
8717,2024-06-12T19:15:00,53,51
8718,2024-06-12T19:00:00,40,46
8719,2024-06-12T18:45:00,52,60
8720,2024-06-12T18:30:00,70,68
8721,2024-06-12T18:15:00,74,77
8722,2024-06-12T18:00:00,78,105
8723,2024-06-12T17:45:00,52,165
8724,2024-06-12T17:30:00,97,173
8725,2024-06-12T17:15:00,68,136
8726,2024-06-12T17:00:00,65,63
8727,2024-06-12T16:45:00,67,62
8728,2024-06-12T16:30:00,125,136
8729,2024-06-12T16:15:00,63,65
8730,2024-06-12T16:00:00,97,90
8731,2024-06-12T15:45:00,108,130
8732,2024-06-12T15:30:00,117,112
8733,2024-06-12T15:15:00,76,71
8734,2024-06-12T15:00:00,91,86
8735,2024-06-12T14:45:00,151,138
8736,2024-06-12T14:30:00,183,130
8737,2024-06-12T14:15:00,105,111
8738,2024-06-12T14:00:00,157,158
8739,2024-06-12T13:45:00,132,127
8740,2024-06-12T13:30:00,200,266
8741,2024-06-12T13:15:00,207,144
8742,2024-06-12T13:00:00,189,128
8743,2024-06-12T12:45:00,271,131
8744,2024-06-12T12:30:00,160,109
8745,2024-06-12T12:15:00,389,149
8746,2024-06-12T12:00:00,231,155
8747,2024-06-12T11:45:00,284,126
8748,2024-06-12T11:30:00,166,197
8749,2024-06-12T11:15:00,162,90
8750,2024-06-12T11:00:00,150,130
8751,2024-06-12T10:45:00,94,105
8752,2024-06-12T10:30:00,129,123
8753,2024-06-12T10:15:00,121,164
8754,2024-06-12T10:00:00,54,66
8755,2024-06-12T09:45:00,175,143
8756,2024-06-12T09:30:00,34,54
8757,2024-06-12T09:15:00,28,106
8758,2024-06-12T09:00:00,18,17
8759,2024-06-12T08:45:00,11,13
8760,2024-06-12T08:30:00,28,28
8761,2024-06-12T08:15:00,33,23
8762,2024-06-12T08:00:00,9,7
8763,2024-06-12T07:45:00,11,21
8764,2024-06-12T07:30:00,17,19
8765,2024-06-12T07:15:00,6,15
8766,2024-06-12T07:00:00,17,20
8767,2024-06-12T06:45:00,4,4
8768,2024-06-12T06:30:00,27,17
8769,2024-06-12T06:15:00,3,4
8770,2024-06-12T05:45:00,0,3
8771,2024-06-12T05:15:00,0,4
8772,2024-06-12T04:15:00,0,4
8773,2024-06-12T02:45:00,0,2
8774,2024-06-12T01:30:00,0,2
8775,2024-06-12T01:15:00,0,2
8776,2024-06-12T01:00:00,0,2
8777,2024-06-12T00:45:00,0,6
8778,2024-06-12T00:15:00,0,2
8779,2024-06-11T23:45:00,0,33
8780,2024-06-11T23:30:00,6,25
8781,2024-06-11T23:15:00,0,17
8782,2024-06-11T23:00:00,16,50
8783,2024-06-11T22:45:00,3,19
8784,2024-06-11T22:30:00,7,5
8785,2024-06-11T22:15:00,17,45
8786,2024-06-11T22:00:00,9,21
8787,2024-06-11T21:45:00,7,33
8788,2024-06-11T21:30:00,19,28
8789,2024-06-11T21:15:00,8,40
8790,2024-06-11T21:00:00,12,39
8791,2024-06-11T20:45:00,19,30
8792,2024-06-11T20:30:00,27,33
8793,2024-06-11T20:15:00,20,25
8794,2024-06-11T20:00:00,11,17
8795,2024-06-11T19:45:00,31,37
8796,2024-06-11T19:30:00,69,52
8797,2024-06-11T19:15:00,15,5
8798,2024-06-11T19:00:00,43,48
8799,2024-06-11T18:45:00,88,77
8800,2024-06-11T18:30:00,65,77
8801,2024-06-11T18:15:00,95,131
8802,2024-06-11T18:00:00,81,83
8803,2024-06-11T17:45:00,76,90
8804,2024-06-11T17:30:00,65,47
8805,2024-06-11T17:15:00,65,85
8806,2024-06-11T17:00:00,68,111
8807,2024-06-11T16:45:00,79,92
8808,2024-06-11T16:30:00,118,293
8809,2024-06-11T16:15:00,42,55
8810,2024-06-11T16:00:00,97,86
8811,2024-06-11T15:45:00,106,117
8812,2024-06-11T15:30:00,99,106
8813,2024-06-11T15:15:00,43,56
8814,2024-06-11T15:00:00,112,99
8815,2024-06-11T14:45:00,74,89
8816,2024-06-11T14:30:00,94,120
8817,2024-06-11T14:15:00,81,82
8818,2024-06-11T14:00:00,73,78
8819,2024-06-11T13:45:00,55,68
8820,2024-06-11T13:30:00,140,133
8821,2024-06-11T13:15:00,74,115
8822,2024-06-11T13:00:00,69,61
8823,2024-06-11T12:45:00,134,97
8824,2024-06-11T12:30:00,109,90
8825,2024-06-11T12:15:00,100,160
8826,2024-06-11T12:00:00,58,57
8827,2024-06-11T11:45:00,76,74
8828,2024-06-11T11:30:00,79,73
8829,2024-06-11T11:15:00,66,58
8830,2024-06-11T11:00:00,108,83
8831,2024-06-11T10:45:00,53,44
8832,2024-06-11T10:30:00,218,189
8833,2024-06-11T10:15:00,261,192
8834,2024-06-11T10:00:00,28,23
8835,2024-06-11T09:45:00,209,39
8836,2024-06-11T09:30:00,50,41
8837,2024-06-11T09:15:00,19,22
8838,2024-06-11T09:00:00,17,52
8839,2024-06-11T08:45:00,13,16
8840,2024-06-11T08:30:00,16,23
8841,2024-06-11T08:15:00,55,25
8842,2024-06-11T08:00:00,18,23
8843,2024-06-11T07:45:00,2,11
8844,2024-06-11T07:30:00,11,3
8845,2024-06-11T07:15:00,8,2
8846,2024-06-11T07:00:00,11,2
8847,2024-06-11T06:45:00,1,1
8848,2024-06-11T06:30:00,21,13
8849,2024-06-11T06:15:00,0,2
8850,2024-06-11T04:15:00,0,2
8851,2024-06-11T03:15:00,0,2
8852,2024-06-11T03:00:00,0,1
8853,2024-06-11T01:45:00,0,2
8854,2024-06-11T01:15:00,0,3
8855,2024-06-11T01:00:00,0,6
8856,2024-06-11T00:00:00,0,3
8857,2024-06-10T23:45:00,0,2
8858,2024-06-10T23:30:00,4,10
8859,2024-06-10T23:15:00,0,5
8860,2024-06-10T23:00:00,2,8
8861,2024-06-10T22:45:00,3,2
8862,2024-06-10T22:30:00,12,16
8863,2024-06-10T22:15:00,5,6
8864,2024-06-10T22:00:00,18,19
8865,2024-06-10T21:45:00,1,13
8866,2024-06-10T21:30:00,14,4
8867,2024-06-10T21:15:00,11,13
8868,2024-06-10T21:00:00,7,16
8869,2024-06-10T20:45:00,16,18
8870,2024-06-10T20:30:00,17,27
8871,2024-06-10T20:15:00,20,27
8872,2024-06-10T20:00:00,2,4
8873,2024-06-10T19:45:00,16,16
8874,2024-06-10T19:30:00,45,50
8875,2024-06-10T19:15:00,28,24
8876,2024-06-10T19:00:00,38,43
8877,2024-06-10T18:45:00,29,25
8878,2024-06-10T18:30:00,58,52
8879,2024-06-10T18:15:00,25,21
8880,2024-06-10T18:00:00,48,43
8881,2024-06-10T17:45:00,30,25
8882,2024-06-10T17:30:00,57,58
8883,2024-06-10T17:15:00,64,55
8884,2024-06-10T17:00:00,46,39
8885,2024-06-10T16:45:00,54,46
8886,2024-06-10T16:30:00,116,100
8887,2024-06-10T16:15:00,60,83
8888,2024-06-10T16:00:00,86,80
8889,2024-06-10T15:45:00,81,90
8890,2024-06-10T15:30:00,94,138
8891,2024-06-10T15:15:00,64,64
8892,2024-06-10T15:00:00,55,152
8893,2024-06-10T14:45:00,53,162
8894,2024-06-10T14:30:00,75,69
8895,2024-06-10T14:15:00,53,38
8896,2024-06-10T14:00:00,129,112
8897,2024-06-10T13:45:00,71,61
8898,2024-06-10T13:30:00,79,72
8899,2024-06-10T13:15:00,76,61
8900,2024-06-10T13:00:00,55,84
8901,2024-06-10T12:45:00,79,74
8902,2024-06-10T12:30:00,92,76
8903,2024-06-10T12:15:00,108,95
8904,2024-06-10T12:00:00,133,111
8905,2024-06-10T11:45:00,110,142
8906,2024-06-10T11:30:00,93,84
8907,2024-06-10T11:15:00,65,56
8908,2024-06-10T11:00:00,133,126
8909,2024-06-10T10:45:00,105,155
8910,2024-06-10T10:30:00,83,72
8911,2024-06-10T10:15:00,205,219
8912,2024-06-10T10:00:00,111,100
8913,2024-06-10T09:45:00,267,202
8914,2024-06-10T09:30:00,49,83
8915,2024-06-10T09:15:00,17,31
8916,2024-06-10T09:00:00,25,55
8917,2024-06-10T08:45:00,6,32
8918,2024-06-10T08:30:00,29,28
8919,2024-06-10T08:15:00,46,96
8920,2024-06-10T08:00:00,12,24
8921,2024-06-10T07:45:00,2,12
8922,2024-06-10T07:30:00,11,13
8923,2024-06-10T07:15:00,0,4
8924,2024-06-10T07:00:00,17,101
8925,2024-06-10T06:45:00,5,0
8926,2024-06-10T06:30:00,20,9
8927,2024-06-10T06:15:00,0,3
8928,2024-06-10T06:00:00,0,4
8929,2024-06-10T01:15:00,0,2
8930,2024-06-10T00:30:00,0,6
8931,2024-06-10T00:00:00,0,4
8932,2024-06-09T23:45:00,0,9
8933,2024-06-09T23:30:00,5,17
8934,2024-06-09T23:15:00,6,35
8935,2024-06-09T23:00:00,4,7
8936,2024-06-09T22:45:00,3,12
8937,2024-06-09T22:30:00,6,14
8938,2024-06-09T22:15:00,15,20
8939,2024-06-09T22:00:00,15,21
8940,2024-06-09T21:45:00,9,15
8941,2024-06-09T21:30:00,22,30
8942,2024-06-09T21:15:00,19,21
8943,2024-06-09T21:00:00,8,9
8944,2024-06-09T20:45:00,19,13
8945,2024-06-09T20:30:00,33,38
8946,2024-06-09T20:15:00,44,41
8947,2024-06-09T20:00:00,38,33
8948,2024-06-09T19:45:00,16,15
8949,2024-06-09T19:30:00,59,61
8950,2024-06-09T19:15:00,33,44
8951,2024-06-09T19:00:00,46,43
8952,2024-06-09T18:45:00,60,50
8953,2024-06-09T18:30:00,57,53
8954,2024-06-09T18:15:00,64,67
8955,2024-06-09T18:00:00,46,43
8956,2024-06-09T17:45:00,64,84
8957,2024-06-09T17:30:00,68,82
8958,2024-06-09T17:15:00,107,128
8959,2024-06-09T17:00:00,76,84
8960,2024-06-09T16:45:00,48,46
8961,2024-06-09T16:30:00,74,136
8962,2024-06-09T16:15:00,69,72
8963,2024-06-09T16:00:00,109,106
8964,2024-06-09T15:45:00,75,75
8965,2024-06-09T15:30:00,75,99
8966,2024-06-09T15:15:00,73,166
8967,2024-06-09T15:00:00,36,21
8968,2024-06-09T14:45:00,77,66
8969,2024-06-09T14:30:00,109,98
8970,2024-06-09T14:15:00,138,118
8971,2024-06-09T14:00:00,94,91
8972,2024-06-09T13:45:00,97,90
8973,2024-06-09T13:30:00,151,136
8974,2024-06-09T13:15:00,130,129
8975,2024-06-09T13:00:00,141,137
8976,2024-06-09T12:45:00,138,90
8977,2024-06-09T12:30:00,187,126
8978,2024-06-09T12:15:00,153,137
8979,2024-06-09T12:00:00,127,127
8980,2024-06-09T11:45:00,148,137
8981,2024-06-09T11:30:00,159,116
8982,2024-06-09T11:15:00,85,73
8983,2024-06-09T11:00:00,124,93
8984,2024-06-09T10:45:00,125,132
8985,2024-06-09T10:30:00,163,107
8986,2024-06-09T10:15:00,116,106
8987,2024-06-09T10:00:00,53,70
8988,2024-06-09T09:45:00,142,78
8989,2024-06-09T09:30:00,125,117
8990,2024-06-09T09:15:00,63,79
8991,2024-06-09T09:00:00,57,61
8992,2024-06-09T08:45:00,29,65
8993,2024-06-09T08:30:00,4,36
8994,2024-06-09T08:15:00,16,46
8995,2024-06-09T08:00:00,16,37
8996,2024-06-09T07:45:00,5,11
8997,2024-06-09T07:30:00,7,13
8998,2024-06-09T07:15:00,5,9
8999,2024-06-09T07:00:00,0,1
9000,2024-06-09T06:45:00,9,7
9001,2024-06-09T06:30:00,1,14
9002,2024-06-09T02:00:00,0,1
9003,2024-06-09T00:45:00,0,1
9004,2024-06-09T00:30:00,0,9
9005,2024-06-09T00:15:00,0,4
9006,2024-06-09T00:00:00,0,8
9007,2024-06-08T23:30:00,8,18
9008,2024-06-08T23:15:00,7,11
9009,2024-06-08T23:00:00,2,8
9010,2024-06-08T22:45:00,0,14
9011,2024-06-08T22:30:00,2,14
9012,2024-06-08T22:15:00,3,5
9013,2024-06-08T22:00:00,12,39
9014,2024-06-08T21:45:00,4,13
9015,2024-06-08T21:30:00,28,28
9016,2024-06-08T21:15:00,15,23
9017,2024-06-08T21:00:00,21,50
9018,2024-06-08T20:45:00,6,7
9019,2024-06-08T20:30:00,9,13
9020,2024-06-08T20:15:00,2,16
9021,2024-06-08T20:00:00,21,21
9022,2024-06-08T19:45:00,13,13
9023,2024-06-08T19:30:00,54,52
9024,2024-06-08T19:15:00,63,66
9025,2024-06-08T19:00:00,13,21
9026,2024-06-08T18:45:00,67,63
9027,2024-06-08T18:30:00,111,91
9028,2024-06-08T18:15:00,83,70
9029,2024-06-08T18:00:00,117,102
9030,2024-06-08T17:45:00,113,111
9031,2024-06-08T17:30:00,98,87
9032,2024-06-08T17:15:00,155,133
9033,2024-06-08T17:00:00,99,106
9034,2024-06-08T16:45:00,168,177
9035,2024-06-08T16:30:00,224,166
9036,2024-06-08T16:15:00,206,199
9037,2024-06-08T16:00:00,317,261
9038,2024-06-08T15:45:00,201,187
9039,2024-06-08T15:30:00,269,225
9040,2024-06-08T15:15:00,284,259
9041,2024-06-08T15:00:00,321,243
9042,2024-06-08T14:45:00,209,237
9043,2024-06-08T14:30:00,395,314
9044,2024-06-08T14:15:00,257,214
9045,2024-06-08T14:00:00,303,293
9046,2024-06-08T13:45:00,274,217
9047,2024-06-08T13:30:00,372,326
9048,2024-06-08T13:15:00,352,365
9049,2024-06-08T13:00:00,262,262
9050,2024-06-08T12:45:00,340,274
9051,2024-06-08T12:30:00,337,319
9052,2024-06-08T12:15:00,262,224
9053,2024-06-08T12:00:00,292,271
9054,2024-06-08T11:45:00,356,273
9055,2024-06-08T11:30:00,325,266
9056,2024-06-08T11:15:00,247,222
9057,2024-06-08T11:00:00,361,254
9058,2024-06-08T10:45:00,335,317
9059,2024-06-08T10:30:00,261,258
9060,2024-06-08T10:15:00,223,227
9061,2024-06-08T10:00:00,122,152
9062,2024-06-08T09:45:00,256,190
9063,2024-06-08T09:30:00,162,181
9064,2024-06-08T09:15:00,98,134
9065,2024-06-08T09:00:00,94,100
9066,2024-06-08T08:45:00,20,40
9067,2024-06-08T08:30:00,26,58
9068,2024-06-08T08:15:00,58,80
9069,2024-06-08T08:00:00,16,26
9070,2024-06-08T07:45:00,29,152
9071,2024-06-08T07:30:00,12,35
9072,2024-06-08T07:15:00,3,15
9073,2024-06-08T07:00:00,1,15
9074,2024-06-08T06:45:00,2,11
9075,2024-06-08T06:30:00,3,6
9076,2024-06-08T06:15:00,0,2
9077,2024-06-08T05:45:00,0,2
9078,2024-06-08T04:15:00,0,2
9079,2024-06-08T03:15:00,0,4
9080,2024-06-08T02:45:00,0,4
9081,2024-06-08T02:30:00,0,3
9082,2024-06-08T02:15:00,0,7
9083,2024-06-08T02:00:00,0,3
9084,2024-06-08T01:45:00,0,8
9085,2024-06-08T01:30:00,0,2
9086,2024-06-08T01:15:00,0,5
9087,2024-06-08T01:00:00,0,4
9088,2024-06-08T00:45:00,0,2
9089,2024-06-08T00:30:00,0,5
9090,2024-06-08T00:15:00,0,13
9091,2024-06-08T00:00:00,0,24
9092,2024-06-07T23:45:00,0,30
9093,2024-06-07T23:30:00,6,21
9094,2024-06-07T23:15:00,0,25
9095,2024-06-07T23:00:00,6,26
9096,2024-06-07T22:45:00,2,23
9097,2024-06-07T22:30:00,10,10
9098,2024-06-07T22:15:00,3,31
9099,2024-06-07T22:00:00,1,32
9100,2024-06-07T21:45:00,18,38
9101,2024-06-07T21:30:00,13,53
9102,2024-06-07T21:15:00,5,31
9103,2024-06-07T21:00:00,0,26
9104,2024-06-07T20:45:00,32,47
9105,2024-06-07T20:30:00,27,49
9106,2024-06-07T20:15:00,16,23
9107,2024-06-07T20:00:00,10,26
9108,2024-06-07T19:45:00,36,44
9109,2024-06-07T19:30:00,53,63
9110,2024-06-07T19:15:00,39,38
9111,2024-06-07T19:00:00,54,49
9112,2024-06-07T18:45:00,46,72
9113,2024-06-07T18:30:00,45,50
9114,2024-06-07T18:15:00,53,45
9115,2024-06-07T18:00:00,58,45
9116,2024-06-07T17:45:00,61,62
9117,2024-06-07T17:30:00,80,75
9118,2024-06-07T17:15:00,57,61
9119,2024-06-07T17:00:00,42,54
9120,2024-06-07T16:45:00,41,58
9121,2024-06-07T16:30:00,37,67
9122,2024-06-07T16:15:00,54,338
9123,2024-06-07T16:00:00,36,36
9124,2024-06-07T15:45:00,38,48
9125,2024-06-07T15:30:00,44,75
9126,2024-06-07T15:15:00,14,56
9127,2024-06-07T15:00:00,47,55
9128,2024-06-07T14:45:00,49,68
9129,2024-06-07T14:30:00,53,111
9130,2024-06-07T14:15:00,29,21
9131,2024-06-07T14:00:00,47,53
9132,2024-06-07T13:45:00,32,47
9133,2024-06-07T13:30:00,61,80
9134,2024-06-07T13:15:00,26,31
9135,2024-06-07T13:00:00,31,82
9136,2024-06-07T12:45:00,64,30
9137,2024-06-07T12:30:00,36,21
9138,2024-06-07T12:15:00,69,63
9139,2024-06-07T12:00:00,72,56
9140,2024-06-07T11:45:00,51,67
9141,2024-06-07T11:30:00,89,53
9142,2024-06-07T11:15:00,51,55
9143,2024-06-07T11:00:00,118,107
9144,2024-06-07T10:45:00,123,77
9145,2024-06-07T10:30:00,47,57
9146,2024-06-07T10:15:00,180,87
9147,2024-06-07T10:00:00,44,47
9148,2024-06-07T09:45:00,47,49
9149,2024-06-07T09:30:00,73,51
9150,2024-06-07T09:15:00,33,56
9151,2024-06-07T09:00:00,54,75
9152,2024-06-07T08:45:00,7,19
9153,2024-06-07T08:30:00,2,20
9154,2024-06-07T08:15:00,38,30
9155,2024-06-07T08:00:00,7,14
9156,2024-06-07T07:45:00,4,7
9157,2024-06-07T07:30:00,7,5
9158,2024-06-07T07:15:00,9,12
9159,2024-06-07T07:00:00,13,9
9160,2024-06-07T06:45:00,1,3
9161,2024-06-07T06:30:00,13,7
9162,2024-06-07T06:15:00,0,7
9163,2024-06-07T05:45:00,0,2
9164,2024-06-07T05:15:00,0,2
9165,2024-06-07T04:45:00,0,2
9166,2024-06-07T02:30:00,0,1
9167,2024-06-07T01:45:00,0,1
9168,2024-06-07T01:30:00,0,2
9169,2024-06-07T01:15:00,0,7
9170,2024-06-07T01:00:00,0,2
9171,2024-06-07T00:45:00,0,3
9172,2024-06-07T00:30:00,0,3
9173,2024-06-07T00:00:00,0,4
9174,2024-06-06T23:45:00,0,5
9175,2024-06-06T23:30:00,16,8
9176,2024-06-06T23:15:00,2,32
9177,2024-06-06T23:00:00,9,29
9178,2024-06-06T22:45:00,4,5
9179,2024-06-06T22:30:00,5,13
9180,2024-06-06T22:15:00,4,6
9181,2024-06-06T22:00:00,12,15
9182,2024-06-06T21:45:00,13,25
9183,2024-06-06T21:30:00,12,26
9184,2024-06-06T21:15:00,12,17
9185,2024-06-06T21:00:00,19,106
9186,2024-06-06T20:45:00,31,43
9187,2024-06-06T20:30:00,36,35
9188,2024-06-06T20:15:00,39,28
9189,2024-06-06T20:00:00,32,34
9190,2024-06-06T19:45:00,45,41
9191,2024-06-06T19:30:00,73,64
9192,2024-06-06T19:15:00,71,68
9193,2024-06-06T19:00:00,72,80
9194,2024-06-06T18:45:00,85,83
9195,2024-06-06T18:30:00,96,79
9196,2024-06-06T18:15:00,83,73
9197,2024-06-06T18:00:00,87,63
9198,2024-06-06T17:45:00,101,95
9199,2024-06-06T17:30:00,103,113
9200,2024-06-06T17:15:00,80,77
9201,2024-06-06T17:00:00,73,86
9202,2024-06-06T16:45:00,57,50
9203,2024-06-06T16:30:00,109,84
9204,2024-06-06T16:15:00,85,109
9205,2024-06-06T16:00:00,99,124
9206,2024-06-06T15:45:00,85,176
9207,2024-06-06T15:30:00,182,139
9208,2024-06-06T15:15:00,84,91
9209,2024-06-06T15:00:00,64,81
9210,2024-06-06T14:45:00,84,99
9211,2024-06-06T14:30:00,141,122
9212,2024-06-06T14:15:00,104,106
9213,2024-06-06T14:00:00,84,206
9214,2024-06-06T13:45:00,107,94
9215,2024-06-06T13:30:00,104,110
9216,2024-06-06T13:15:00,89,169
9217,2024-06-06T13:00:00,100,175
9218,2024-06-06T12:45:00,94,87
9219,2024-06-06T12:30:00,92,96
9220,2024-06-06T12:15:00,85,85
9221,2024-06-06T12:00:00,53,58
9222,2024-06-06T11:45:00,75,65
9223,2024-06-06T11:30:00,121,98
9224,2024-06-06T11:15:00,71,90
9225,2024-06-06T11:00:00,120,83
9226,2024-06-06T10:45:00,75,87
9227,2024-06-06T10:30:00,27,41
9228,2024-06-06T10:15:00,139,97
9229,2024-06-06T10:00:00,40,58
9230,2024-06-06T09:45:00,26,25
9231,2024-06-06T09:30:00,38,22
9232,2024-06-06T09:15:00,5,47
9233,2024-06-06T09:00:00,56,34
9234,2024-06-06T08:45:00,9,55
9235,2024-06-06T08:30:00,23,21
9236,2024-06-06T08:15:00,33,107
9237,2024-06-06T08:00:00,14,48
9238,2024-06-06T07:45:00,3,0
9239,2024-06-06T07:30:00,10,8
9240,2024-06-06T07:15:00,11,7
9241,2024-06-06T07:00:00,19,4
9242,2024-06-06T06:45:00,15,13
9243,2024-06-06T06:30:00,28,17
9244,2024-06-06T04:45:00,0,11
9245,2024-06-06T03:15:00,0,1
9246,2024-06-06T02:15:00,0,1
9247,2024-06-06T00:45:00,0,6
9248,2024-06-06T00:30:00,0,3
9249,2024-06-06T00:00:00,0,1
9250,2024-06-05T23:45:00,0,6
9251,2024-06-05T23:30:00,3,6
9252,2024-06-05T23:15:00,1,5
9253,2024-06-05T23:00:00,2,1
9254,2024-06-05T22:45:00,2,6
9255,2024-06-05T22:30:00,5,14
9256,2024-06-05T22:15:00,5,19
9257,2024-06-05T22:00:00,2,4
9258,2024-06-05T21:45:00,8,7
9259,2024-06-05T21:30:00,28,32
9260,2024-06-05T21:15:00,19,29
9261,2024-06-05T21:00:00,15,23
9262,2024-06-05T20:45:00,22,22
9263,2024-06-05T20:30:00,41,38
9264,2024-06-05T20:15:00,12,20
9265,2024-06-05T20:00:00,20,23
9266,2024-06-05T19:45:00,10,20
9267,2024-06-05T19:30:00,23,20
9268,2024-06-05T19:15:00,19,12
9269,2024-06-05T19:00:00,20,24
9270,2024-06-05T18:45:00,53,45
9271,2024-06-05T18:30:00,62,55
9272,2024-06-05T18:15:00,62,64
9273,2024-06-05T18:00:00,65,38
9274,2024-06-05T17:45:00,55,59
9275,2024-06-05T17:30:00,66,53
9276,2024-06-05T17:15:00,207,190
9277,2024-06-05T17:00:00,73,71
9278,2024-06-05T16:45:00,40,60
9279,2024-06-05T16:30:00,50,50
9280,2024-06-05T16:15:00,65,86
9281,2024-06-05T16:00:00,86,72
9282,2024-06-05T15:45:00,47,52
9283,2024-06-05T15:30:00,61,51
9284,2024-06-05T15:15:00,58,51
9285,2024-06-05T15:00:00,81,64
9286,2024-06-05T14:45:00,80,91
9287,2024-06-05T14:30:00,62,98
9288,2024-06-05T14:15:00,79,90
9289,2024-06-05T14:00:00,46,44
9290,2024-06-05T13:45:00,77,80
9291,2024-06-05T13:30:00,89,75
9292,2024-06-05T13:15:00,94,99
9293,2024-06-05T13:00:00,86,114
9294,2024-06-05T12:45:00,96,96
9295,2024-06-05T12:30:00,75,75
9296,2024-06-05T12:15:00,81,102
9297,2024-06-05T12:00:00,83,78
9298,2024-06-05T11:45:00,80,83
9299,2024-06-05T11:30:00,63,57
9300,2024-06-05T11:15:00,52,45
9301,2024-06-05T11:00:00,90,74
9302,2024-06-05T10:45:00,47,154
9303,2024-06-05T10:30:00,217,48
9304,2024-06-05T10:15:00,180,68
9305,2024-06-05T10:00:00,153,25
9306,2024-06-05T09:45:00,159,35
9307,2024-06-05T09:30:00,136,46
9308,2024-06-05T09:15:00,34,13
9309,2024-06-05T09:00:00,65,43
9310,2024-06-05T08:45:00,24,20
9311,2024-06-05T08:30:00,25,13
9312,2024-06-05T08:15:00,41,26
9313,2024-06-05T08:00:00,52,10
9314,2024-06-05T07:45:00,18,25
9315,2024-06-05T07:30:00,9,43
9316,2024-06-05T07:15:00,2,0
9317,2024-06-05T07:00:00,19,1
9318,2024-06-05T06:45:00,14,8
9319,2024-06-05T06:30:00,22,67
9320,2024-06-05T06:15:00,0,5
